Zone_Number,Jobs,ParkTrail,ActivityCenter,Grocery,HealthFac,SchoolU,Count
20629,163986,335,25,24,50,175,290
20630,272899,455,32,37,90,260,390
20631,137722,314,17,22,37,165,279
20632,178501,369,18,27,54,205,313
20633,144574,321,18,23,41,167,283
20634,543847,801,55,58,141,444,621
20635,607657,915,65,67,153,517,689
20636,178258,366,18,27,51,196,308
20637,311085,506,30,39,83,257,403
20638,168551,357,18,25,51,190,306
20639,267780,461,24,32,66,230,367
20640,700384,1033,83,78,178,573,769
20641,432881,696,52,52,103,349,512
20642,816197,1194,98,95,219,701,924
20643,347475,585,37,38,84,295,435
20644,697586,1016,80,78,175,569,759
20645,229599,421,19,28,58,213,336
20646,383766,645,45,44,91,322,470
20647,644448,927,75,74,158,502,688
20648,899810,1288,109,106,254,769,1003
20649,751025,1054,90,89,199,595,802
20650,862475,1241,103,100,240,718,938
20651,1055298,1441,138,133,327,867,1125
20652,814965,1113,102,100,241,628,851
20653,1280853,1629,154,153,410,1061,1341
20654,853455,1186,110,102,250,678,909
20655,1622673,1859,180,181,506,1234,1616
20656,693688,978,81,81,197,540,739
20657,648077,918,80,77,173,507,696
20801,7837,60,0,0,2,13,74
20802,9548,71,0,0,2,17,83
20803,8792,70,0,0,2,14,73
20804,6711,60,0,0,1,11,64
20805,12513,85,2,0,2,19,82
20806,8913,68,2,0,2,16,69
20807,18756,96,2,1,4,32,85
20808,379571,582,45,48,115,354,499
20809,204315,365,25,26,60,199,318
20810,446548,677,52,52,127,430,586
20811,438321,669,51,52,128,418,558
20812,360622,529,35,45,108,324,475
20813,473989,737,56,54,134,461,626
20814,481613,771,58,56,134,477,647
20815,514420,800,60,61,143,507,680
20816,274940,428,30,35,95,253,391
20817,252750,409,29,33,86,230,364
20818,498046,785,54,57,145,473,669
20819,414111,620,43,49,114,388,546
20820,367048,559,36,46,108,335,493
20821,511427,792,54,65,148,501,675
20822,28302,103,2,2,5,45,116
20823,101069,245,12,8,27,108,224
20824,35229,130,4,1,11,46,137
20825,69891,190,6,6,16,79,186
20826,107870,266,15,11,33,124,228
20827,57771,197,7,3,20,78,176
20828,189652,355,25,23,55,188,308
20829,34933,147,6,3,9,47,130
20830,79399,215,15,8,25,95,183
20831,35288,152,6,3,9,49,129
20832,49822,173,7,4,15,64,147
20833,130185,264,22,17,35,131,235
20834,52330,173,8,6,14,68,151
20835,69303,215,13,8,17,96,188
20836,165313,309,24,21,50,164,276
20837,111740,250,18,15,32,128,229
20838,56497,181,8,6,15,73,159
20839,240336,414,28,31,80,226,359
20840,65678,191,8,6,17,89,171
20841,168921,339,25,25,54,184,300
20842,155068,321,19,26,38,168,285
22001,1868593,2072,231,230,637,1598,2138
22002,1853675,2063,233,225,633,1601,2123
22003,1882431,2077,234,231,642,1602,2144
22004,1851825,2035,228,229,632,1584,2115
22005,1887455,2081,234,231,644,1607,2144
22006,1899414,2102,238,233,651,1624,2152
22007,1896409,2117,236,234,652,1633,2150
22008,1895292,2096,237,231,647,1617,2155
22009,1877261,2061,234,231,642,1604,2133
22010,1935722,2139,241,234,667,1642,2183
22011,1919428,2133,241,236,657,1639,2169
22012,1924921,2150,238,238,657,1649,2176
22013,1880309,2071,237,231,644,1610,2132
22014,1934050,2134,242,233,665,1639,2180
22015,1973378,2212,241,242,668,1680,2219
22016,1872737,2051,232,229,636,1601,2118
22017,1973649,2192,247,239,680,1677,2216
22018,1930535,2129,243,234,664,1636,2168
22019,1965512,2181,250,240,674,1659,2207
22020,1974529,2218,242,240,672,1684,2227
22021,1892183,2082,237,229,642,1613,2135
22022,1953225,2182,242,238,661,1675,2193
22023,1954783,2199,239,238,666,1680,2210
22024,2019486,2233,253,249,694,1696,2243
22025,1962985,2178,249,238,672,1659,2204
22026,1922762,2120,239,231,660,1633,2163
22027,2006671,2262,242,241,681,1708,2238
22028,2054251,2256,257,251,701,1713,2264
22029,1983487,2194,251,241,681,1668,2220
22030,1946913,2175,239,238,661,1664,2191
22031,1933040,2135,246,233,661,1638,2172
22032,1923671,2117,239,232,654,1631,2155
22033,2001263,2240,243,241,682,1700,2224
22034,1933057,2172,238,234,660,1667,2183
22035,1986971,2198,250,242,675,1670,2215
22036,1917808,2108,239,231,657,1630,2152
22037,1900823,2116,237,232,638,1626,2142
22038,1880742,2115,233,231,637,1625,2134
22039,1889508,2119,233,231,641,1630,2141
22040,1778563,1963,225,217,619,1535,2053
22041,1724212,1903,217,214,604,1507,2004
22042,1769705,1939,223,219,613,1528,2042
22043,1769173,1951,225,216,615,1530,2045
22044,1785855,1973,228,221,618,1543,2066
22045,1809645,2003,228,223,621,1560,2085
22046,1817886,2011,228,224,622,1573,2096
22047,2009399,2297,244,240,679,1705,2254
22048,1921514,2176,231,228,644,1652,2165
22049,1912059,2169,231,231,642,1650,2155
22050,1998391,2260,238,240,673,1704,2239
22051,1984205,2235,241,242,674,1698,2231
22052,2010466,2285,243,240,674,1705,2248
22053,2022953,2304,244,241,684,1718,2259
22054,1975569,2229,242,239,676,1695,2213
22055,2037469,2329,251,242,689,1744,2270
22056,2022336,2334,251,250,674,1719,2248
22057,1990224,2245,243,239,674,1693,2219
22058,2026380,2305,250,242,689,1729,2259
22059,1933591,2182,237,235,657,1662,2181
22060,2003969,2298,251,245,674,1715,2231
22061,1885359,2118,236,232,647,1636,2141
22062,1683294,1839,209,208,574,1478,1919
22063,2007102,2281,249,242,678,1704,2235
22064,2023209,2324,253,250,679,1731,2254
22065,1953074,2194,241,235,662,1661,2180
22066,2005199,2294,249,244,677,1716,2229
22067,2014022,2296,248,244,675,1710,2243
22068,2047296,2375,255,251,683,1741,2274
22069,2013876,2316,254,248,679,1731,2238
22070,1948269,2202,240,238,656,1671,2155
22071,2017795,2334,249,246,674,1724,2232
22072,1887115,2097,236,232,648,1616,2143
22201,1617344,1813,185,185,500,1392,1823
22202,1771273,2028,213,212,576,1530,2013
22203,1505246,1647,158,162,459,1266,1656
22204,1691190,1938,200,193,527,1457,1913
22205,1603406,1801,178,180,499,1366,1792
22206,1534758,1664,160,163,464,1279,1670
22207,1667151,1921,196,190,518,1437,1894
22208,1563260,1729,167,169,475,1323,1727
22209,1792399,2064,223,216,580,1547,2034
22210,1678376,1909,189,191,532,1438,1878
22211,1722283,1982,203,200,549,1477,1925
22212,1717530,1983,203,200,545,1474,1927
22213,1782799,2051,215,215,573,1542,2030
22214,1764666,2042,213,209,562,1521,1987
22215,1813631,2105,218,215,575,1555,2036
22216,1891165,2192,236,227,597,1610,2130
22217,1892044,2202,234,228,622,1634,2139
22218,1836311,2111,222,219,577,1561,2042
22219,1854579,2146,226,222,584,1587,2071
22220,1878612,2201,232,228,600,1627,2130
22221,1922699,2233,233,231,631,1637,2170
22222,1900451,2218,234,228,627,1643,2150
22223,1872708,2187,230,228,610,1619,2115
22224,1867705,2196,227,228,601,1611,2110
22225,1939537,2247,234,231,646,1655,2184
22226,1963811,2268,238,235,659,1672,2216
22227,1924066,2233,236,236,640,1656,2181
22228,1887147,2196,235,232,612,1628,2133
22229,1930454,2252,240,240,642,1668,2182
22230,1936606,2264,239,236,623,1657,2172
22231,1963855,2297,244,241,654,1688,2221
22232,1990810,2293,242,237,660,1690,2236
22233,1969625,2281,245,240,659,1683,2207
22234,1297657,1451,135,141,365,1114,1469
22235,1739620,1947,215,210,572,1506,1984
22236,1733170,1935,213,208,571,1499,1961
22237,1769623,1955,219,211,584,1519,2000
22238,1752818,1961,219,210,576,1516,1998
22239,1765162,1981,218,213,578,1524,2006
22240,1760906,1963,220,215,587,1538,2010
22241,1794375,2023,221,216,597,1554,2041
22242,1831043,2095,222,216,595,1572,2075
22243,1798105,2030,218,214,594,1551,2043
22244,1847316,2087,226,219,617,1595,2089
22245,1175698,1265,120,117,322,952,1282
22246,1092716,1189,118,109,305,883,1198
22247,1351631,1513,151,151,398,1162,1537
22248,1177213,1262,119,116,320,952,1284
22249,1261697,1357,133,123,360,1031,1364
22250,1423593,1574,160,158,437,1212,1594
22251,1467432,1632,170,166,462,1268,1671
22252,1403607,1554,157,156,422,1199,1573
22253,1356195,1493,143,142,399,1143,1501
22254,1294596,1411,134,130,377,1074,1423
22255,1479763,1649,165,167,463,1264,1668
22256,1536152,1708,176,175,481,1320,1726
22257,1374992,1508,143,138,415,1150,1518
22401,1782244,1969,223,221,617,1542,2039
22402,1802944,1985,229,223,628,1559,2060
22403,1798530,2005,224,223,618,1566,2059
22404,1852789,2055,230,228,635,1596,2116
22405,1541515,1726,188,180,497,1366,1804
22406,1701779,1899,207,206,558,1477,1952
22407,1738971,1950,216,208,564,1506,1985
22408,1142889,1199,110,99,297,909,1242
22409,1191964,1266,117,110,322,971,1309
22410,1793594,2006,223,223,618,1571,2054
22411,1860302,2085,233,229,639,1613,2123
22412,1826127,2032,229,223,630,1586,2083
22413,1814868,2026,226,224,618,1583,2065
22414,1894541,2147,232,233,642,1640,2153
22415,1866827,2082,231,229,638,1609,2137
22416,1769110,1956,221,216,593,1539,2019
22417,1754083,1948,221,216,602,1544,2017
22418,1831959,2039,232,224,626,1585,2097
22419,1793444,2005,219,216,598,1553,2033
22420,1795407,1994,222,218,607,1561,2040
22421,1836251,2064,226,219,616,1592,2074
22422,1866283,2108,225,225,626,1610,2105
22423,1862745,2102,224,225,626,1605,2099
22424,1761307,1950,220,213,602,1520,2007
22425,1783151,1973,222,217,616,1537,2048
22426,1779453,1976,224,213,598,1530,2018
22427,1377632,1526,157,157,423,1202,1587
22428,1256134,1395,132,135,355,1079,1436
22429,1699560,1915,205,202,539,1473,1935
22430,1175285,1239,115,105,309,944,1281
22431,1157581,1215,112,102,307,926,1253
22432,1208025,1298,121,116,323,997,1343
22433,1212891,1318,123,117,320,1008,1362
22434,1192291,1286,119,115,329,979,1310
22435,1237960,1354,128,127,339,1050,1388
22436,1266215,1412,135,139,361,1086,1442
22437,1289421,1425,142,145,373,1114,1473
22438,1546928,1734,185,179,489,1365,1786
22439,1594367,1784,189,186,508,1394,1829
22440,1806526,2007,228,222,620,1562,2072
22441,1799069,1997,226,220,617,1556,2056
22442,1442363,1607,170,166,453,1261,1669
22443,1415614,1580,163,163,437,1236,1632
22444,1297947,1423,143,144,382,1118,1479
22445,1379335,1528,157,157,424,1205,1587
22446,1722261,1933,213,206,561,1493,1969
22601,1671095,1856,212,204,558,1461,1948
22602,1669381,1849,211,205,558,1457,1947
22603,1712128,1893,214,209,567,1487,1975
22604,1713234,1903,217,211,578,1495,1994
22605,1690295,1882,213,207,576,1492,1984
22606,1686090,1877,212,208,572,1488,1984
22607,959772,919,91,73,230,703,956
22608,931716,886,87,69,219,664,922
22609,978601,944,93,75,240,716,972
22610,1087150,1070,104,91,278,846,1123
22611,1029199,999,97,85,254,762,1034
22612,1167231,1210,120,113,303,964,1271
22613,1050831,1026,99,89,259,790,1069
22614,1212615,1301,127,124,332,1015,1371
22615,1264237,1332,138,130,362,1056,1414
22616,1268591,1347,138,130,364,1062,1424
22617,1286162,1374,141,131,375,1084,1459
22618,1223762,1307,130,126,334,1029,1374
22619,1299269,1390,143,132,384,1106,1478
22620,1365133,1490,160,156,423,1191,1592
22621,1337416,1468,152,148,401,1168,1556
22622,1275297,1376,135,131,361,1063,1443
22623,1229116,1341,128,123,335,1027,1390
22624,1348909,1489,154,154,409,1183,1577
22625,1412402,1561,170,169,438,1256,1663
22626,1298756,1414,143,138,379,1109,1486
22627,1305791,1426,145,146,385,1119,1492
22628,1360778,1500,155,156,417,1190,1576
22629,1427560,1598,170,169,443,1265,1686
22630,1400898,1562,164,165,430,1243,1650
22631,1773632,1975,224,218,619,1539,2058
22632,1821414,2022,229,228,631,1569,2097
22633,1001580,1052,100,82,252,775,1066
22634,1040411,1034,99,87,260,777,1055
22635,1086507,1103,102,92,273,832,1136
22636,1052179,1069,102,85,263,794,1088
22637,1122879,1160,108,98,290,880,1199
22638,1167189,1229,114,110,304,950,1273
22639,1520686,1709,186,180,482,1343,1789
22640,1486308,1660,181,173,469,1321,1737
22641,1563548,1751,193,183,507,1376,1837
22801,985748,1080,103,85,254,764,1082
22802,1023786,1107,107,89,267,801,1117
22803,978268,1092,103,87,253,773,1078
22804,1105059,1154,109,92,286,851,1170
22805,1000085,1113,106,91,260,794,1106
22806,1077243,1150,116,103,290,859,1165
22807,1149479,1215,119,111,309,922,1233
22808,539321,767,66,61,145,513,671
22809,427983,658,56,48,120,410,550
22810,466574,701,58,52,131,466,596
22811,334254,547,42,39,102,321,453
22812,548098,783,66,62,148,526,685
22813,496489,757,65,58,144,484,639
22814,717926,949,86,75,202,645,888
22815,519746,777,67,59,142,506,652
22816,644117,906,78,73,191,607,811
22817,869584,1031,94,83,228,714,995
22818,480721,664,58,54,141,457,616
22819,548788,709,63,59,157,495,663
22820,623042,751,68,63,173,529,722
22821,448426,657,52,50,129,423,561
22822,479482,651,59,51,132,443,574
22823,537962,741,62,59,151,513,681
22824,463367,662,59,50,130,441,572
22825,518612,716,61,57,142,489,641
22826,786627,798,79,64,185,569,796
22827,900611,884,88,69,216,653,910
22828,558731,762,63,65,156,531,707
22829,493645,709,62,54,140,478,620
22830,883131,857,86,68,211,634,888
22831,911073,896,88,69,220,664,922
22832,864752,875,85,68,206,633,889
22833,806101,827,81,66,190,588,823
22834,992944,953,94,78,243,728,994
22835,939716,912,90,70,224,675,939
22836,589941,835,70,69,167,559,743
22837,963889,930,94,74,235,701,960
22838,838221,853,84,65,199,606,853
22839,926876,973,92,79,224,693,966
22840,935845,1037,99,79,232,722,1027
22841,799171,1002,91,82,219,686,953
24001,1317509,1397,149,137,393,1105,1485
24002,1480361,1630,182,180,475,1302,1737
24003,1419950,1545,172,167,447,1234,1649
24004,1432512,1575,176,172,455,1259,1679
24005,1320000,1403,151,137,396,1112,1494
24006,1400055,1520,172,162,444,1204,1627
24007,1377386,1494,167,152,426,1177,1595
24008,1514929,1668,188,184,495,1329,1781
24009,1362654,1463,164,149,422,1153,1566
24010,1212155,1280,133,124,333,997,1351
24011,1470399,1616,177,179,472,1288,1723
24012,1549233,1716,192,192,504,1366,1822
24013,1363627,1455,156,147,417,1147,1553
24014,1254566,1328,143,133,361,1036,1410
24015,1314810,1392,148,140,390,1080,1480
24016,1266113,1344,142,136,362,1045,1422
24017,1281718,1363,143,139,365,1057,1433
24018,1438839,1559,174,167,453,1240,1661
24019,1365787,1452,163,145,411,1131,1532
24020,1500131,1581,180,161,458,1233,1691
24021,1392095,1479,166,150,423,1150,1567
24022,1243471,1308,141,130,352,1017,1386
24023,1539465,1706,189,185,500,1342,1812
24024,1538298,1700,190,184,492,1348,1813
24025,1529241,1698,187,184,491,1339,1805
24026,1300697,1393,146,141,379,1081,1467
24027,1378800,1471,158,150,415,1150,1556
24028,1540130,1689,189,186,506,1340,1807
24029,1318073,1413,152,142,380,1097,1494
24030,1367786,1462,156,148,411,1141,1547
24031,1523450,1652,189,179,501,1313,1775
24032,1487894,1599,181,166,477,1267,1710
24033,1486337,1589,184,160,471,1255,1704
24034,1511633,1605,187,163,472,1271,1723
24035,1573017,1732,197,192,514,1376,1840
24036,1630260,1785,205,197,544,1418,1897
24037,1483359,1629,178,182,476,1299,1738
24038,1427381,1547,170,166,453,1229,1651
24039,1479616,1630,179,180,474,1301,1735
24040,1384472,1487,164,151,423,1175,1588
24041,1418156,1538,169,158,437,1209,1635
24042,1300507,1391,148,143,382,1089,1474
24201,1238894,1276,139,128,342,986,1345
24202,1348065,1427,158,140,401,1102,1510
24203,1298145,1370,151,132,377,1051,1439
24204,1377476,1456,166,147,409,1130,1546
24205,1234824,1273,137,127,342,944,1334
24206,1503189,1587,180,161,458,1240,1702
24207,1283323,1311,145,132,369,995,1388
24208,1424177,1497,167,153,415,1166,1605
24209,1427007,1516,170,155,427,1181,1610
24210,1492327,1588,179,166,442,1254,1705
24211,1406603,1460,165,150,411,1152,1560
24212,1495577,1569,174,160,433,1214,1679
24213,1387261,1419,159,151,395,1106,1529
24214,1469582,1508,168,159,428,1167,1608
24215,1482149,1514,167,157,424,1161,1605
24216,1221361,1269,142,127,344,951,1347
24217,1588001,1602,176,170,458,1233,1693
24218,1306133,1332,150,140,368,1029,1432
24219,1310300,1332,151,142,368,1029,1428
24220,1253709,1276,143,131,351,976,1365
24221,1307557,1329,151,141,368,1027,1430
24222,1231334,1319,145,129,357,956,1371
24223,1332575,1401,155,136,383,1039,1469
24224,1099265,1190,127,118,299,847,1217
24225,1361563,1407,157,144,390,1068,1495
24226,1176514,1275,139,123,339,913,1304
24227,1099608,1195,127,115,300,843,1234
24228,1342061,1382,155,141,387,1051,1470
24229,1349670,1381,155,145,390,1065,1478
24230,768409,979,99,103,235,684,969
24231,1162271,1246,139,123,330,899,1297
24232,790936,989,101,103,242,688,986
24401,1030161,981,98,84,249,763,1034
24402,974303,927,92,74,237,701,971
24403,927703,906,89,71,219,677,944
24404,1118035,1112,108,96,291,886,1171
24405,959374,926,91,73,225,694,963
24406,1179959,1236,121,117,319,977,1306
24407,846969,843,84,64,197,610,867
24408,966524,940,93,77,229,702,977
24409,1026889,1000,99,86,251,767,1043
24410,894978,875,90,73,211,642,909
24411,1139530,1156,110,104,298,923,1218
24412,1085739,1073,106,95,274,848,1127
24413,1137388,1155,112,104,298,917,1210
24414,777841,800,81,65,182,566,812
24415,631282,753,73,60,169,523,735
24416,921730,905,93,76,221,673,938
24417,1217251,1303,130,127,333,1025,1378
24418,1027372,1019,100,87,254,765,1060
24419,831154,859,87,69,200,604,870
24420,986237,983,98,81,235,716,1023
24421,1155140,1192,115,107,304,938,1258
24422,1156055,1168,123,110,308,908,1233
24423,1066354,1068,110,94,271,789,1122
24601,609484,745,68,59,168,518,727
24602,398092,618,53,42,113,427,587
24603,703642,775,73,62,173,545,777
24604,414582,619,53,41,116,428,584
24605,814265,830,81,68,195,590,853
24606,818300,844,82,68,195,598,861
24607,996146,1005,100,81,246,728,1047
24608,898869,905,90,76,215,647,942
24609,1017941,1022,105,89,251,730,1064
24610,1001557,1003,102,87,245,723,1045
24611,1020104,1022,105,89,253,733,1069
24612,1016702,1018,104,88,252,730,1065
24613,1055453,1051,109,94,269,771,1106
24614,1090866,1098,116,101,280,813,1157
24615,1030834,1021,108,93,252,739,1063
24616,1084611,1080,114,103,281,803,1134
24801,886119,892,89,75,210,642,925
24802,950968,954,97,78,234,692,1002
24803,723439,778,74,62,175,550,786
24804,737166,840,82,74,191,569,845
24805,913988,945,101,89,234,656,979
24806,1139731,1143,123,108,301,882,1214
24807,1048902,1077,115,99,279,784,1133
24808,1008929,1004,112,94,257,735,1054
24809,943879,985,104,93,249,678,1024
24810,1048558,1097,117,108,285,790,1145
24811,1017148,1081,116,106,269,758,1117
24812,1079543,1155,119,114,292,817,1188
24813,845924,978,99,97,241,674,987
24814,1135209,1218,128,121,311,878,1252
24815,972170,1075,112,108,265,749,1099
24816,943907,1073,109,109,263,750,1088
24817,1135631,1244,128,123,314,883,1271
24818,1152671,1155,127,108,305,900,1226
24819,1132058,1139,123,108,296,863,1206
24820,1138145,1146,123,108,302,880,1219
24821,1074935,1077,118,101,283,789,1134
24822,1192101,1221,129,118,327,943,1292
24823,1186451,1218,127,121,323,925,1286
24824,1114707,1146,120,110,302,829,1202
24825,1079601,1128,117,109,289,818,1176
24826,1130627,1158,123,114,306,847,1214
24827,714317,889,91,89,216,611,891
24828,655810,875,83,93,201,609,863
24829,943600,1078,109,110,265,747,1084
24830,765690,976,96,103,231,680,960
25001,243106,413,31,27,65,261,386
25002,220822,384,29,21,60,241,364
25003,209900,380,27,20,53,231,359
25004,180047,355,22,17,40,204,338
25005,245097,423,33,28,63,263,395
25006,299141,497,40,30,79,316,459
25007,282657,486,36,29,68,302,448
25008,331413,545,44,34,83,352,504
25009,341446,552,45,38,88,368,502
25010,288062,487,40,30,78,308,447
25011,629272,746,67,59,168,511,734
25012,345359,554,43,35,87,377,520
25013,366999,580,46,39,100,398,557
25014,306974,511,40,37,88,318,464
25015,316671,520,45,37,91,337,466
25016,394633,593,51,43,114,400,535
25017,418225,620,53,47,120,425,566
25018,314713,517,45,37,87,336,466
25019,489743,669,57,54,142,465,626
25020,273007,471,38,34,73,296,429
25021,425332,620,53,48,126,429,580
25022,434062,627,54,47,124,432,588
25023,549784,690,61,54,149,476,666
25024,655159,732,69,58,164,511,721
25025,453794,650,54,50,129,443,605
25026,337454,546,45,40,90,351,490
25027,615006,728,67,56,165,502,709
25028,797942,797,79,62,187,571,818
25029,809570,809,79,63,190,570,829
25030,538356,689,62,53,147,469,665
25031,796060,795,79,63,187,562,818
25032,776035,789,79,62,178,563,802
25033,425646,622,54,45,120,442,583
25034,497653,668,60,52,140,473,633
25035,601967,742,69,61,165,514,725
25036,206825,391,28,23,46,234,364
50001,193802,330,24,22,51,161,306
50002,27262,65,5,5,8,32,105
50003,0,0,0,0,0,0,18
50004,87000,229,15,11,25,93,217
50005,7552,15,2,0,1,6,38
50006,49951,130,6,8,20,64,149
50007,20076,59,4,3,5,20,81
50009,11466,36,2,1,2,12,58
50010,0,0,0,0,0,0,20
50011,3165,18,0,0,0,2,36
50012,1147,1,0,0,0,0,20
50013,84835,189,11,14,32,89,216
50014,233293,380,27,23,56,184,357
50015,65547,162,7,9,22,76,175
50016,164998,348,23,20,45,147,329
50501,118809,362,20,19,39,120,270
50502,247593,544,35,32,66,195,386
50503,211861,557,33,31,68,193,385
50504,25120,83,1,3,7,14,121
50505,182940,448,29,25,53,183,332
50506,220051,575,39,35,69,200,387
50507,179704,496,35,27,63,181,338
50508,285984,636,43,38,82,227,424
50509,332235,656,45,40,80,252,441
50510,290388,634,43,38,82,228,423
50511,226236,578,40,36,68,200,389
50512,397348,690,49,44,105,291,480
50513,259914,568,43,33,73,211,387
50514,312566,618,45,37,80,245,415
50515,324488,644,46,40,81,254,434
50516,219058,567,39,35,68,199,384
50517,186190,517,37,29,64,187,353
50518,297181,596,44,34,79,228,404
50519,410195,708,49,46,111,300,497
50520,255931,626,41,37,78,218,417
50521,248444,576,42,35,71,206,387
50522,263286,605,41,37,70,213,406
50523,238823,583,40,36,68,202,391
50524,165922,477,32,26,62,161,329
50525,134473,345,23,22,37,129,277
50526,55632,139,13,12,23,52,178
50527,43629,134,10,6,17,41,153
50528,35308,108,10,5,13,34,135
50529,366166,533,41,39,86,263,462
50530,70464,207,14,12,24,73,202
50531,56289,152,9,5,21,47,169
50532,262532,552,39,32,60,214,402
50533,145279,292,24,18,37,135,276
50534,38549,106,6,5,13,33,136
50535,106383,342,20,21,46,109,273
50536,1740,14,0,0,0,2,37
50537,76776,200,15,10,26,74,204
50538,24638,79,1,3,9,23,107
52001,56377,180,12,12,27,52,163
52002,46410,158,8,11,26,45,131
52003,208689,511,35,34,77,172,356
52004,25279,78,6,7,11,22,86
52005,242364,587,40,43,87,206,409
52006,110879,343,21,18,46,106,267
52007,23027,54,6,7,10,18,78
52008,120884,381,22,18,45,117,279
52009,473,2,0,0,1,0,27
52010,49486,156,9,12,25,47,153
52011,83195,267,19,17,41,89,227
52012,180353,499,30,28,60,165,353
52501,76778,241,14,13,29,66,176
52502,26880,94,7,6,12,26,101
52503,23170,101,5,5,11,24,101
52504,56894,198,12,11,27,53,150
52505,88148,247,16,16,42,80,189
52506,0,0,0,0,0,0,2
52507,77603,254,14,13,29,67,173
52508,152083,399,27,27,62,127,278
52509,20258,76,5,5,10,22,86
52510,3944,35,1,0,0,7,52
52511,6487,43,2,1,5,9,61
52512,13190,36,2,3,8,10,60
52513,22367,94,5,5,11,24,97
53001,0,0,0,0,0,0,17
53002,12188,77,2,1,3,10,79
53501,102246,300,12,16,41,100,213
53502,477326,831,57,55,124,373,547
53503,257669,518,33,25,66,199,311
53504,277886,563,34,34,89,223,350
53505,618391,1007,72,80,198,472,666
53506,95783,298,13,18,45,86,209
53507,40979,148,2,4,3,41,124
53508,35056,128,1,3,5,39,102
53509,572923,930,70,81,185,422,613
53510,541064,888,67,70,163,429,591
54001,101,2,0,0,0,1,44
54002,30134,34,4,0,6,18,77
54003,92346,162,7,8,12,54,138
54004,24791,33,4,0,4,17,79
54005,138186,227,14,9,21,73,175
54006,11673,44,0,0,4,11,75
54007,167617,294,24,13,23,100,201
54008,38326,66,5,0,7,22,90
54009,101060,152,11,8,11,57,141
54010,344741,536,37,34,75,247,365
54011,0,0,0,0,0,0,36
54012,44221,88,5,2,7,30,100
54013,314129,494,35,27,62,217,334
54014,34882,55,5,1,6,25,85
54501,354519,585,43,33,66,272,417
54502,2331,2,1,0,0,1,54
54503,106805,142,11,6,14,53,143
54504,62700,66,6,2,9,20,104
54505,148191,244,12,13,25,110,206
54506,84905,88,10,5,9,34,119
54507,264785,389,21,22,48,168,299
54508,44767,61,4,2,9,19,100
54509,14601,14,2,0,4,11,64
54510,101085,128,11,7,14,49,144
54511,295397,449,27,25,56,202,329
54512,93564,123,11,6,9,40,136
54513,145671,242,14,11,23,78,190
54514,35186,64,4,1,5,18,91
54515,19060,17,3,1,2,9,59
54516,24634,20,2,1,4,9,74
54517,355952,570,40,35,77,261,397
54518,36237,58,4,2,5,17,90
54519,19657,18,3,1,2,9,61
54520,323518,521,39,27,57,229,373
54521,8727,10,2,1,0,7,59
54522,99407,142,8,8,15,66,148
54523,123399,179,11,11,22,82,167
54524,18065,14,2,1,2,8,47
54525,23262,35,3,1,2,13,73
55001,624908,905,74,75,188,477,690
55002,19992,22,2,1,2,9,62
55003,19804,20,3,1,2,9,58
55004,112103,177,8,13,22,85,168
55005,39783,84,5,2,3,27,104
55006,86904,140,6,7,12,67,150
55007,13151,37,1,0,1,12,65
55008,22532,32,3,1,2,12,72
55009,4241,6,1,0,0,5,46
55010,352547,559,46,32,75,270,404
55011,291605,446,27,27,53,203,317
55012,501944,811,62,57,116,413,583
55501,15575,85,2,1,4,27,90
55502,4634,24,0,0,0,4,45
55503,114957,270,12,13,29,125,228
55504,7288,51,0,1,2,12,60
55505,59397,199,6,5,11,78,183
55506,35094,100,3,3,3,32,113
55507,3624,32,0,0,1,7,38
55508,368496,626,44,41,80,299,442
55509,11719,75,2,1,4,22,83
55510,14637,75,3,1,3,24,92
55511,5229,57,1,0,2,9,68
56001,50105,122,6,3,13,56,144
56002,19496,58,1,1,4,26,83
56003,181229,335,25,17,46,197,324
56004,28272,87,5,1,4,33,102
56005,146321,304,18,14,36,154,269
56006,96800,215,12,8,25,107,208
56007,301290,513,42,36,90,320,450
56008,254473,470,36,29,70,274,405
56009,442384,715,57,52,131,439,606
56010,0,0,0,0,0,0,10
56011,204729,386,27,24,59,218,335
56012,91941,215,12,7,23,101,209
56013,53026,122,6,3,13,58,144
56501,0,0,0,0,0,0,9
56502,1871,3,0,0,0,1,23
56503,12192,43,3,1,2,17,68
56504,10886,42,4,1,1,14,59
57001,58427,131,12,7,16,82,148
57002,144084,252,19,14,32,165,260
57003,53534,135,12,7,17,75,144
57004,88400,186,15,9,23,112,197
57005,45774,113,11,5,13,67,124
57006,176995,346,22,16,40,199,332
57007,56596,119,9,6,10,66,144
57501,184719,327,25,22,43,206,341
57502,889324,1053,107,102,254,708,1073
57503,200373,369,25,23,41,232,361
57504,132511,244,21,17,30,154,275
57505,326137,523,49,48,90,313,523
57506,1121387,1197,134,117,321,859,1264
57507,564815,850,83,82,185,569,840
57508,366284,607,59,55,120,368,604
57509,580057,807,79,82,182,540,800
57510,176536,331,23,19,37,203,316
57511,177917,313,27,25,44,192,334
57512,432660,669,60,57,124,445,654
57513,379037,596,58,58,108,368,595
58001,1188131,1273,142,121,318,925,1340
58002,257600,422,39,36,80,234,467
58003,120904,202,12,18,32,112,255
58004,656197,891,87,90,193,589,915
58005,705666,929,93,92,215,608,947
58006,162611,301,19,27,47,165,349
58007,308716,491,46,47,96,280,536
58008,1083484,1145,131,114,299,827,1227
